Student_ID,Name,Age,Gender,Institution_Type,Board,Department,Class_Semester,Attendance,Study_Hours,Assignment_Completion,Previous_GPA,Participation_Score,Internet_Usage,Sleep_Hours,Subject_1_Name,Subject_1_Score,Subject_2_Name,Subject_2_Score,Subject_3_Name,Subject_3_Score,Subject_4_Name,Subject_4_Score,Subject_5_Name,Subject_5_Score,Final_Score,GPA,Grade,Academic_Health_Score,Risk_Level
STU03979,Vikram Iyer,15,Male,School,CBSE,General,Class 7,58.64,6.73,50.83,4.3,5.18,4.46,7.64,Mathematics,48.75,Science,44.79,Social_Science,60.76,English,60.23,Second_Language,51.13,53.99,5.4,C,60.79,High_Risk
STU03980,Om Verma,21,Male,Commerce,N/A,Economics,Semester 8,79.98,1.45,67.72,6.0,8.14,2.36,5.56,Accountancy,60.11,Business_Studies,58.95,Economics,57.43,Statistics,48.84,Elective,59.68,56.83,5.68,C,59.42,High_Risk
STU03981,Divya Gupta,21,Female,Postgraduate,N/A,M.A Economics,Semester 3,66.39,3.9,71.86,8.06,8.08,0.0,4.57,Core_Subject_1,74.86,Core_Subject_2,59.76,Research_Methodology,78.31,Elective,48.36,Seminar,70.15,57.41,5.74,C,63.93,Medium_Risk
STU03982,Sanjay Menon,18,Female,Engineering,N/A,Computer Science,Semester 1,91.84,3.37,100.0,6.32,7.58,2.34,7.66,Engineering_Mathematics,61.68,Programming,83.5,Data_Structures,42.53,DBMS,69.65,Operating_Systems,68.1,64.78,6.48,B,76.84,Low_Risk
STU03983,Sanjay Rao,17,Male,Arts_Science,N/A,Psychology,Semester 8,82.21,8.72,82.14,6.95,6.24,2.27,6.58,Core_Subject_1,68.6,Core_Subject_2,50.17,Core_Subject_3,61.52,Language,72.39,Elective,74.14,77.75,7.77,A,81.54,Low_Risk
STU03984,Zara Pillai,19,Other,Commerce,N/A,Accounting & Finance,Semester 7,85.38,4.79,87.77,8.12,10.0,4.83,6.95,Accountancy,63.61,Business_Studies,68.18,Economics,83.15,Statistics,62.25,Elective,64.82,72.2,7.22,A,76.51,Low_Risk
STU03985,Rohan Kumar,21,Female,Diploma,N/A,Polytechnic - Computer,Semester 1,91.08,6.98,73.81,9.06,8.41,4.75,7.35,Core_Subject_1,54.81,Core_Subject_2,82.06,Laboratory,83.24,Workshop,79.12,Elective,60.91,58.74,5.87,C,82.11,Low_Risk
STU03986,Sara Desai,18,Male,Commerce,N/A,Banking,Semester 7,100.0,6.84,84.48,5.1,4.95,4.56,6.34,Accountancy,74.6,Business_Studies,70.12,Economics,57.25,Statistics,77.49,Elective,63.64,62.52,6.25,B,86.14,Low_Risk
STU03987,Divya Rao,16,Other,School,State_Board,General,Class 9,90.45,4.05,97.55,5.97,4.96,3.57,7.35,Mathematics,67.6,Science,77.44,Social_Science,70.52,English,62.36,Second_Language,58.93,70.52,7.05,A,78.14,Low_Risk
STU03988,Aadhya Joshi,18,Male,Diploma,N/A,Polytechnic - Computer,Semester 4,77.95,4.04,69.54,6.46,9.47,0.0,10.0,Core_Subject_1,84.28,Core_Subject_2,67.62,Laboratory,75.32,Workshop,74.38,Elective,46.8,64.66,6.47,B,68.7,Low_Risk
STU03989,Navya Nair,21,Female,Arts_Science,N/A,English Literature,Semester 3,74.49,4.79,41.96,6.04,4.58,0.84,7.56,Core_Subject_1,49.65,Core_Subject_2,65.81,Core_Subject_3,79.9,Language,62.06,Elective,59.39,66.63,6.66,B,62.27,Medium_Risk
STU03990,Om Chopra,24,Female,Postgraduate,N/A,M.Sc Computer Science,Semester 2,81.61,4.52,62.19,5.08,4.45,0.15,7.16,Core_Subject_1,75.58,Core_Subject_2,53.58,Research_Methodology,43.98,Elective,56.86,Seminar,61.73,68.05,6.8,B,66.89,Medium_Risk
STU03991,Siddharth Gupta,18,Other,Commerce,N/A,B.Com General,Semester 2,70.36,6.81,73.33,6.5,5.37,3.08,7.69,Accountancy,66.22,Business_Studies,67.36,Economics,88.55,Statistics,80.44,Elective,76.14,58.8,5.88,C,75.25,Low_Risk
STU03992,Navya Nair,27,Other,Postgraduate,N/A,M.Com,Semester 1,78.66,4.32,61.06,5.98,5.78,4.06,7.05,Core_Subject_1,49.63,Core_Subject_2,60.85,Research_Methodology,47.5,Elective,50.87,Seminar,60.55,48.61,4.86,D,64.02,Medium_Risk
STU03993,Aanya Verma,21,Female,Commerce,N/A,B.Com General,Semester 1,82.1,5.87,48.08,4.84,5.8,1.78,7.15,Accountancy,67.39,Business_Studies,45.07,Economics,59.16,Statistics,75.69,Elective,54.4,59.15,5.92,C,68.12,Low_Risk
STU03994,Aadhya Menon,19,Other,Commerce,N/A,Accounting & Finance,Semester 4,74.3,4.28,77.22,6.55,3.31,0.34,6.76,Accountancy,52.18,Business_Studies,73.23,Economics,63.82,Statistics,78.61,Elective,75.01,66.65,6.67,B,69.29,Low_Risk
STU03995,Rohan Verma,16,Female,School,ICSE,General,Class 12,66.96,2.67,81.74,8.05,3.83,6.05,8.48,Mathematics,67.97,Science,47.81,Social_Science,60.88,English,65.09,Second_Language,44.4,45.97,4.6,D,60.77,High_Risk
STU03996,Rohan Bansal,22,Other,Engineering,N/A,Electronics,Semester 2,98.42,6.71,81.56,6.67,8.38,4.41,6.54,Engineering_Mathematics,72.75,Programming,81.03,Data_Structures,73.42,DBMS,91.71,Operating_Systems,85.94,78.98,7.9,A,87.78,Low_Risk
STU03997,Vikram Pillai,20,Other,Arts_Science,N/A,Mathematics,Semester 2,95.34,2.26,69.33,5.42,10.0,2.1,6.83,Core_Subject_1,51.47,Core_Subject_2,61.69,Core_Subject_3,47.21,Language,61.22,Elective,61.53,72.09,7.21,A,67.05,Medium_Risk
STU03998,Sara Menon,18,Male,Arts_Science,N/A,Psychology,Semester 8,90.25,2.83,90.78,7.06,3.43,3.3,7.04,Core_Subject_1,72.69,Core_Subject_2,50.12,Core_Subject_3,39.74,Language,74.83,Elective,59.02,55.78,5.58,C,71.64,Low_Risk
STU03999,Rahul Joshi,20,Other,Commerce,N/A,Economics,Semester 2,75.25,5.16,9.59,6.43,5.51,7.12,6.58,Accountancy,25.39,Business_Studies,60.51,Economics,51.21,Statistics,67.24,Elective,57.07,51.17,5.12,C,54.22,High_Risk
STU04000,Nikhil Iyer,21,Male,Diploma,N/A,Polytechnic - Computer,Semester 7,93.49,3.04,76.49,5.53,6.72,7.44,6.41,Core_Subject_1,47.5,Core_Subject_2,45.9,Laboratory,69.26,Workshop,48.68,Elective,63.63,64.51,6.45,B,69.38,Low_Risk
STU04001,Priya Pillai,29,Other,Postgraduate,N/A,M.Sc Computer Science,Semester 2,92.77,6.62,64.26,3.8,7.32,0.76,6.75,Core_Subject_1,77.72,Core_Subject_2,86.49,Research_Methodology,37.91,Elective,59.64,Seminar,64.92,53.22,5.32,C,78.21,Low_Risk
STU04002,Vivaan Kumar,21,Other,Engineering,N/A,Mechanical,Semester 4,66.15,5.13,65.87,4.78,6.27,1.75,7.99,Engineering_Mathematics,73.32,Programming,69.14,Data_Structures,44.17,DBMS,61.71,Operating_Systems,80.01,56.5,5.65,C,65.57,Medium_Risk
STU04003,Aanya Desai,13,Female,School,ICSE,General,Class 10,96.75,1.7,78.03,8.95,6.27,5.04,6.91,Mathematics,61.12,Science,76.48,Social_Science,72.32,English,68.21,Second_Language,58.18,65.32,6.53,B,70.54,Low_Risk
STU04004,Neha Kumar,17,Other,Diploma,N/A,Polytechnic - Computer,Semester 5,75.83,5.16,56.3,4.72,3.81,3.08,6.2,Core_Subject_1,34.63,Core_Subject_2,53.14,Laboratory,62.92,Workshop,48.87,Elective,51.86,45.58,4.56,D,63.27,Medium_Risk
STU04005,Aarav Menon,17,Other,Commerce,N/A,Accounting & Finance,Semester 6,68.38,8.26,51.65,6.12,5.63,4.71,5.8,Accountancy,59.24,Business_Studies,82.26,Economics,69.5,Statistics,57.95,Elective,66.91,57.88,5.79,C,71.06,Low_Risk
STU04006,Vivaan Rao,29,Other,Postgraduate,N/A,MBA,Semester 1,50.13,2.04,87.44,6.63,4.64,4.03,7.47,Core_Subject_1,46.89,Core_Subject_2,50.46,Research_Methodology,40.58,Elective,72.42,Seminar,67.3,45.83,4.58,D,54.01,High_Risk
STU04007,Ishita Rao,21,Other,Postgraduate,N/A,M.A Economics,Semester 4,66.59,7.4,65.67,4.42,5.33,5.42,6.71,Core_Subject_1,55.31,Core_Subject_2,51.51,Research_Methodology,63.18,Elective,66.93,Seminar,55.27,47.82,4.78,D,69.56,Low_Risk
STU04008,Vihaan Patel,20,Other,Arts_Science,N/A,Mathematics,Semester 4,78.96,7.04,65.26,5.51,7.11,5.18,5.37,Core_Subject_1,56.65,Core_Subject_2,74.05,Core_Subject_3,60.11,Language,52.55,Elective,55.0,70.28,7.03,A,73.19,Low_Risk
STU04009,Navya Agarwal,18,Male,Diploma,N/A,Polytechnic - Mechanical,Semester 5,85.25,4.75,66.34,6.31,6.8,5.63,5.89,Core_Subject_1,63.7,Core_Subject_2,54.1,Laboratory,53.02,Workshop,46.98,Elective,36.69,53.22,5.32,C,67.72,Medium_Risk
STU04010,Kavya Kapoor,18,Other,Arts_Science,N/A,English Literature,Semester 3,76.09,5.13,77.4,5.86,4.52,3.66,5.43,Core_Subject_1,36.75,Core_Subject_2,56.21,Core_Subject_3,58.27,Language,65.81,Elective,54.23,53.28,5.33,C,68.49,Low_Risk
STU04011,Divya Patel,23,Other,Commerce,N/A,B.Com General,Semester 8,93.4,5.25,84.22,7.86,8.15,4.96,5.59,Accountancy,69.59,Business_Studies,58.5,Economics,80.28,Statistics,65.55,Elective,67.74,69.44,6.94,B,79.74,Low_Risk
STU04012,Zara Kapoor,17,Male,Diploma,N/A,Polytechnic - Mechanical,Semester 6,87.6,10.71,39.36,6.21,0.94,3.0,5.98,Core_Subject_1,73.43,Core_Subject_2,72.06,Laboratory,72.83,Workshop,56.54,Elective,89.03,66.69,6.67,B,76.72,Low_Risk
STU04013,Aditya Iyer,26,Female,Postgraduate,N/A,MBA,Semester 2,86.86,7.18,83.42,8.12,2.37,6.68,7.94,Core_Subject_1,80.18,Core_Subject_2,77.42,Research_Methodology,63.39,Elective,58.29,Seminar,57.52,73.47,7.35,A,81.88,Low_Risk
STU04014,Aanya Reddy,18,Male,Engineering,N/A,Electronics,Semester 3,75.09,5.57,59.81,5.96,8.82,4.06,7.39,Engineering_Mathematics,58.89,Programming,67.44,Data_Structures,68.66,DBMS,41.29,Operating_Systems,59.19,58.84,5.88,C,66.95,Medium_Risk
STU04015,Tanvi Patel,18,Female,Commerce,N/A,B.Com General,Semester 5,80.43,0.89,83.21,8.39,8.4,2.74,6.56,Accountancy,71.39,Business_Studies,65.93,Economics,64.47,Statistics,56.54,Elective,49.39,54.95,5.49,C,62.41,Medium_Risk
STU04016,Meera Pillai,28,Other,Postgraduate,N/A,MBA,Semester 2,74.02,1.62,80.66,6.47,5.71,1.22,6.42,Core_Subject_1,58.83,Core_Subject_2,42.97,Research_Methodology,55.19,Elective,50.51,Seminar,59.87,55.79,5.58,C,59.46,High_Risk
STU04017,Amit Kapoor,17,Male,Commerce,N/A,Accounting & Finance,Semester 4,57.64,6.61,83.45,6.02,2.5,3.51,4.49,Accountancy,60.76,Business_Studies,58.14,Economics,73.99,Statistics,74.69,Elective,69.32,58.82,5.88,C,70.23,Low_Risk
STU04018,Varun Nair,22,Female,Engineering,N/A,Mechanical,Semester 1,84.0,5.05,40.9,8.13,6.63,4.27,8.86,Engineering_Mathematics,66.79,Programming,69.63,Data_Structures,60.19,DBMS,38.29,Operating_Systems,44.17,52.73,5.27,C,64.15,Medium_Risk
STU04019,Arjun Verma,23,Other,Commerce,N/A,Accounting & Finance,Semester 8,83.78,6.21,52.72,5.45,4.03,4.38,7.27,Accountancy,66.13,Business_Studies,40.37,Economics,43.17,Statistics,52.08,Elective,48.98,56.32,5.63,C,67.92,Low_Risk
STU04020,Nikhil Nair,21,Other,Commerce,N/A,B.Com General,Semester 1,75.06,5.71,70.77,6.93,6.14,2.18,4.79,Accountancy,80.71,Business_Studies,74.35,Economics,65.28,Statistics,79.11,Elective,79.21,68.17,6.82,B,73.63,Low_Risk
STU04021,Ananya Sharma,22,Male,Diploma,N/A,Polytechnic - Mechanical,Semester 5,60.0,5.71,53.16,5.14,5.07,6.41,6.81,Core_Subject_1,40.61,Core_Subject_2,52.04,Laboratory,44.87,Workshop,34.53,Elective,61.13,44.72,4.47,D,57.55,High_Risk
STU04022,Vikram Pillai,21,Male,Arts_Science,N/A,Psychology,Semester 3,65.97,2.78,64.85,10.0,7.04,3.28,7.14,Core_Subject_1,74.59,Core_Subject_2,64.89,Core_Subject_3,57.6,Language,69.98,Elective,74.8,63.78,6.38,B,60.11,High_Risk
STU04023,Om Verma,14,Other,School,CBSE,General,Class 7,100.0,6.95,66.48,8.05,2.87,4.26,10.0,Mathematics,72.31,Science,68.14,Social_Science,66.93,English,59.98,Second_Language,81.65,70.56,7.06,A,83.13,Low_Risk
STU04024,Yash Singh,27,Female,Postgraduate,N/A,M.A Economics,Semester 1,94.75,6.53,92.73,7.0,2.81,0.0,6.24,Core_Subject_1,62.93,Core_Subject_2,54.72,Research_Methodology,45.57,Elective,63.84,Seminar,78.55,57.43,5.74,C,83.3,Low_Risk
STU04025,Tanvi Gupta,23,Female,Arts_Science,N/A,Chemistry,Semester 6,85.25,7.7,82.69,5.78,5.83,2.4,7.95,Core_Subject_1,63.01,Core_Subject_2,79.82,Core_Subject_3,71.17,Language,51.37,Elective,55.59,65.35,6.54,B,81.67,Low_Risk
STU04026,Ananya Pillai,17,Other,School,State_Board,General,Class 9,95.55,4.57,44.81,9.91,7.27,2.21,8.02,Mathematics,78.51,Science,70.64,Social_Science,77.99,English,63.81,Second_Language,62.24,67.53,6.75,B,71.48,Low_Risk
STU04027,Varun Mehta,11,Female,School,ICSE,General,Class 8,82.96,3.44,55.05,8.94,5.12,2.55,6.57,Mathematics,66.82,Science,58.37,Social_Science,73.28,English,53.58,Second_Language,57.59,63.4,6.34,B,64.13,Medium_Risk
STU04028,Riya Pillai,19,Male,Commerce,N/A,Accounting & Finance,Semester 8,88.91,3.38,93.91,4.82,4.33,3.08,7.1,Accountancy,58.9,Business_Studies,67.77,Economics,58.8,Statistics,54.54,Elective,51.93,56.73,5.67,C,72.95,Low_Risk
STU04029,Meera Menon,22,Other,Engineering,N/A,Mechanical,Semester 4,74.56,7.47,67.33,7.98,6.18,1.76,6.8,Engineering_Mathematics,70.89,Programming,70.53,Data_Structures,61.58,DBMS,74.78,Operating_Systems,48.83,68.05,6.81,B,74.56,Low_Risk
STU04030,Vivaan Chopra,25,Male,Postgraduate,N/A,MBA,Semester 4,62.33,0.84,25.39,9.83,4.47,3.97,8.36,Core_Subject_1,55.98,Core_Subject_2,68.58,Research_Methodology,48.32,Elective,40.48,Seminar,47.26,45.03,4.5,D,42.01,High_Risk
STU04031,Vihaan Mehta,18,Male,Diploma,N/A,Polytechnic - Civil,Semester 8,83.02,6.23,28.49,3.62,2.77,6.08,5.87,Core_Subject_1,40.16,Core_Subject_2,66.46,Laboratory,50.12,Workshop,53.47,Elective,48.52,29.91,2.99,F,63.27,Medium_Risk
STU04032,Navya Patel,17,Male,Engineering,N/A,Mechanical,Semester 4,89.75,8.93,100.0,6.47,6.05,4.81,7.68,Engineering_Mathematics,50.52,Programming,67.23,Data_Structures,77.4,DBMS,64.24,Operating_Systems,77.76,85.78,8.58,A+,88.27,Low_Risk
STU04033,Krishna Rao,17,Female,Diploma,N/A,Polytechnic - Mechanical,Semester 8,77.58,3.81,60.94,7.61,4.14,3.49,6.35,Core_Subject_1,83.99,Core_Subject_2,60.81,Laboratory,70.09,Workshop,62.36,Elective,65.84,70.39,7.04,A,66.02,Medium_Risk
STU04034,Aditya Reddy,19,Female,Arts_Science,N/A,Psychology,Semester 7,87.4,3.68,100.0,9.32,6.84,2.99,5.38,Core_Subject_1,56.62,Core_Subject_2,88.3,Core_Subject_3,68.31,Language,66.27,Elective,75.78,62.17,6.22,B,77.56,Low_Risk
STU04035,Shreya Reddy,21,Female,Commerce,N/A,Economics,Semester 5,78.42,1.88,74.72,6.6,7.43,2.96,7.81,Accountancy,58.85,Business_Studies,81.4,Economics,51.92,Statistics,63.68,Elective,48.09,65.51,6.55,B,62.28,Medium_Risk
STU04036,Zara Rao,21,Female,Engineering,N/A,Computer Science,Semester 8,77.91,3.44,61.1,5.8,9.94,1.68,7.18,Engineering_Mathematics,77.07,Programming,62.35,Data_Structures,47.74,DBMS,59.41,Operating_Systems,63.43,54.72,5.47,C,63.59,Medium_Risk
STU04037,Zara Pillai,16,Other,School,State_Board,General,Class 8,98.67,5.69,62.11,7.48,4.9,5.17,7.51,Mathematics,83.31,Science,68.97,Social_Science,63.37,English,79.76,Second_Language,71.51,74.73,7.47,A,79.52,Low_Risk
STU04038,Tanvi Nair,20,Female,Diploma,N/A,Polytechnic - Mechanical,Semester 6,78.89,3.46,96.34,5.04,6.87,2.01,6.96,Core_Subject_1,42.33,Core_Subject_2,58.48,Laboratory,52.9,Workshop,42.71,Elective,76.69,54.55,5.46,C,69.19,Low_Risk
STU04039,Aadhya Reddy,16,Other,School,CBSE,General,Class 11,69.8,7.09,35.68,7.29,6.2,2.08,6.26,Mathematics,62.79,Science,76.68,Social_Science,66.21,English,63.1,Second_Language,58.84,54.58,5.46,C,65.67,Medium_Risk
STU04040,Meera Gupta,29,Female,Postgraduate,N/A,M.Com,Semester 2,67.91,7.45,82.49,5.69,8.31,1.75,5.76,Core_Subject_1,64.56,Core_Subject_2,48.96,Research_Methodology,70.49,Elective,61.9,Seminar,72.36,68.75,6.87,B,74.81,Low_Risk
STU04041,Reyansh Verma,18,Other,Arts_Science,N/A,English Literature,Semester 8,88.18,6.33,53.67,4.71,4.78,0.0,9.31,Core_Subject_1,56.03,Core_Subject_2,57.85,Core_Subject_3,63.72,Language,69.28,Elective,67.17,58.59,5.86,C,73.13,Low_Risk
STU04042,Priya Pillai,27,Female,Postgraduate,N/A,M.Com,Semester 4,77.61,4.81,68.06,4.52,7.48,3.56,8.54,Core_Subject_1,73.63,Core_Subject_2,51.99,Research_Methodology,64.98,Elective,54.46,Seminar,75.69,53.53,5.35,C,68.84,Low_Risk
STU04043,Sai Desai,23,Male,Arts_Science,N/A,Physics,Semester 8,88.15,4.05,69.75,4.96,3.69,2.31,8.58,Core_Subject_1,57.82,Core_Subject_2,48.27,Core_Subject_3,41.88,Language,61.93,Elective,57.14,60.86,6.09,B,68.29,Low_Risk
STU04044,Vikram Singh,23,Female,Engineering,N/A,Mechanical,Semester 6,60.37,3.37,61.97,6.59,6.6,5.54,6.87,Engineering_Mathematics,61.72,Programming,71.79,Data_Structures,51.91,DBMS,63.02,Operating_Systems,52.02,47.24,4.72,D,56.97,High_Risk
STU04045,Arjun Agarwal,28,Female,Postgraduate,N/A,M.Com,Semester 2,73.51,8.74,100.0,9.26,5.07,5.48,9.69,Core_Subject_1,71.7,Core_Subject_2,73.48,Research_Methodology,93.05,Elective,70.75,Seminar,72.79,74.18,7.42,A,84.82,Low_Risk
STU04046,Aarav Pillai,12,Other,School,CBSE,General,Class 8,76.19,5.76,52.56,3.46,3.43,2.95,4.54,Mathematics,63.62,Science,28.0,Social_Science,51.45,English,63.65,Second_Language,49.51,50.19,5.02,C,64.39,Medium_Risk
STU04047,Aanya Rao,27,Female,Postgraduate,N/A,MBA,Semester 4,63.57,7.14,73.58,8.79,7.73,5.26,5.91,Core_Subject_1,61.17,Core_Subject_2,52.4,Research_Methodology,57.13,Elective,69.15,Seminar,59.04,56.41,5.64,C,69.76,Low_Risk
STU04048,Varun Bansal,18,Male,Arts_Science,N/A,Mathematics,Semester 6,85.41,6.44,49.13,5.77,2.52,5.04,9.79,Core_Subject_1,66.85,Core_Subject_2,63.73,Core_Subject_3,48.36,Language,58.12,Elective,56.07,48.35,4.84,D,70.46,Low_Risk
STU04049,Tanvi Iyer,16,Female,School,State_Board,General,Class 8,92.58,4.58,69.93,7.54,9.71,2.46,7.49,Mathematics,62.13,Science,72.02,Social_Science,67.27,English,63.45,Second_Language,77.29,63.34,6.33,B,74.94,Low_Risk
STU04050,Arjun Agarwal,23,Male,Postgraduate,N/A,M.A Economics,Semester 2,73.61,5.5,50.58,4.89,5.09,6.73,7.2,Core_Subject_1,75.2,Core_Subject_2,68.37,Research_Methodology,63.7,Elective,64.24,Seminar,55.85,55.26,5.53,C,65.99,Medium_Risk
STU04051,Rohan Bansal,23,Male,Commerce,N/A,B.Com General,Semester 2,67.01,5.11,79.68,8.28,6.65,4.81,6.71,Accountancy,62.82,Business_Studies,61.04,Economics,73.69,Statistics,71.85,Elective,84.76,64.56,6.46,B,69.88,Low_Risk
STU04052,Vivaan Kapoor,24,Other,Postgraduate,N/A,M.Com,Semester 4,75.35,4.98,68.12,4.94,3.83,2.55,6.14,Core_Subject_1,45.15,Core_Subject_2,70.31,Research_Methodology,38.1,Elective,68.31,Seminar,77.62,55.29,5.53,C,67.43,Medium_Risk
STU04053,Arjun Iyer,23,Male,Commerce,N/A,B.Com General,Semester 3,88.84,4.38,44.22,3.08,5.85,3.32,6.58,Accountancy,62.15,Business_Studies,45.18,Economics,27.62,Statistics,46.41,Elective,44.71,45.15,4.51,D,62.19,Medium_Risk
STU04054,Vihaan Pillai,17,Female,Engineering,N/A,Electronics,Semester 2,65.25,5.45,79.27,6.9,5.24,4.86,7.35,Engineering_Mathematics,62.35,Programming,56.17,Data_Structures,63.49,DBMS,77.44,Operating_Systems,57.44,60.11,6.01,B,68.17,Low_Risk
STU04055,Divya Desai,23,Male,Commerce,N/A,Banking,Semester 8,68.89,0.88,41.9,4.98,5.3,5.0,7.7,Accountancy,50.45,Business_Studies,61.37,Economics,46.66,Statistics,35.96,Elective,32.54,51.1,5.11,C,46.04,High_Risk
STU04056,Reyansh Chopra,27,Other,Postgraduate,N/A,M.Com,Semester 3,65.05,7.81,72.19,4.14,8.01,6.48,8.84,Core_Subject_1,70.98,Core_Subject_2,60.4,Research_Methodology,69.49,Elective,75.49,Seminar,53.02,60.1,6.01,B,73.21,Low_Risk
STU04057,Amit Rao,22,Other,Arts_Science,N/A,Physics,Semester 5,71.51,7.38,62.08,3.17,10.0,3.99,6.42,Core_Subject_1,56.68,Core_Subject_2,46.46,Core_Subject_3,59.42,Language,46.73,Elective,56.17,50.51,5.05,C,69.16,Low_Risk
STU04058,Reyansh Desai,22,Male,Commerce,N/A,Banking,Semester 8,78.47,3.47,39.63,6.99,8.25,3.92,5.3,Accountancy,51.62,Business_Studies,63.85,Economics,70.35,Statistics,67.43,Elective,81.18,61.28,6.13,B,60.78,High_Risk
STU04059,Aarav Mehta,18,Male,Diploma,N/A,Polytechnic - Computer,Semester 6,79.23,3.54,72.65,5.19,5.55,2.62,8.29,Core_Subject_1,71.53,Core_Subject_2,47.9,Laboratory,64.46,Workshop,69.79,Elective,48.46,55.37,5.54,C,66.21,Medium_Risk
STU04060,Arjun Chopra,12,Other,School,State_Board,General,Class 11,74.99,6.59,85.66,7.37,4.36,2.62,6.5,Mathematics,80.9,Science,68.96,Social_Science,66.38,English,78.09,Second_Language,66.47,62.37,6.24,B,77.9,Low_Risk
STU04061,Ishita Sharma,23,Male,Diploma,N/A,Polytechnic - Mechanical,Semester 6,81.12,0.52,91.98,9.64,5.48,2.42,6.52,Core_Subject_1,77.26,Core_Subject_2,69.33,Laboratory,69.61,Workshop,82.67,Elective,70.71,74.56,7.46,A,66.57,Medium_Risk
STU04062,Krishna Sharma,19,Male,Engineering,N/A,Electrical,Semester 5,98.85,3.62,100.0,6.98,3.22,6.02,6.4,Engineering_Mathematics,57.57,Programming,92.19,Data_Structures,73.07,DBMS,68.99,Operating_Systems,63.92,68.54,6.85,B,81.44,Low_Risk
STU04063,Rahul Agarwal,25,Other,Postgraduate,N/A,M.A Economics,Semester 1,86.55,0.05,82.72,7.83,4.22,3.42,6.47,Core_Subject_1,62.1,Core_Subject_2,38.73,Research_Methodology,67.06,Elective,80.88,Seminar,51.13,66.52,6.65,B,61.95,Medium_Risk
STU04064,Vivaan Menon,17,Other,Arts_Science,N/A,Mathematics,Semester 1,84.19,3.63,46.9,6.26,7.44,3.36,6.1,Core_Subject_1,63.52,Core_Subject_2,52.78,Core_Subject_3,66.89,Language,71.78,Elective,47.49,61.17,6.12,B,63.04,Medium_Risk
STU04065,Ishita Nair,25,Female,Postgraduate,N/A,M.Sc Computer Science,Semester 1,95.91,3.25,52.09,3.08,2.57,1.98,6.07,Core_Subject_1,54.59,Core_Subject_2,50.43,Research_Methodology,46.6,Elective,46.38,Seminar,63.03,45.14,4.51,D,65.17,Medium_Risk
STU04066,Kavya Gupta,23,Male,Arts_Science,N/A,Chemistry,Semester 2,93.06,6.15,73.26,5.02,2.68,3.77,7.69,Core_Subject_1,57.28,Core_Subject_2,50.06,Core_Subject_3,65.74,Language,64.69,Elective,78.31,57.32,5.73,C,78.41,Low_Risk
STU04067,Rahul Malhotra,11,Male,School,CBSE,General,Class 9,73.26,7.94,92.1,8.31,8.22,3.92,5.56,Mathematics,78.88,Science,74.94,Social_Science,84.52,English,81.32,Second_Language,70.44,73.22,7.32,A,83.43,Low_Risk
STU04068,Reyansh Chopra,14,Other,School,CBSE,General,Class 10,76.41,5.61,100.0,4.48,8.36,1.54,5.37,Mathematics,69.33,Science,57.23,Social_Science,54.2,English,54.94,Second_Language,69.61,64.25,6.42,B,76.03,Low_Risk
STU04069,Rahul Kumar,22,Female,Diploma,N/A,Polytechnic - Computer,Semester 6,77.65,4.23,87.66,4.48,4.62,3.38,8.88,Core_Subject_1,42.96,Core_Subject_2,60.44,Laboratory,50.79,Workshop,48.1,Elective,65.99,53.59,5.36,C,68.69,Low_Risk
STU04070,Aditya Chopra,21,Other,Diploma,N/A,Polytechnic - Civil,Semester 1,80.67,7.08,63.54,8.11,5.78,2.94,7.11,Core_Subject_1,66.57,Core_Subject_2,76.63,Laboratory,61.53,Workshop,78.68,Elective,67.6,59.47,5.95,C,76.19,Low_Risk
STU04071,Vikram Bansal,23,Male,Arts_Science,N/A,English Literature,Semester 1,67.87,5.65,53.96,6.18,0.3,3.45,7.11,Core_Subject_1,47.23,Core_Subject_2,53.87,Core_Subject_3,58.68,Language,69.81,Elective,77.8,53.7,5.37,C,64.04,Medium_Risk
STU04072,Diya Agarwal,20,Male,Engineering,N/A,Electronics,Semester 5,100.0,6.15,51.36,7.16,6.12,4.29,6.69,Engineering_Mathematics,60.89,Programming,81.03,Data_Structures,71.31,DBMS,66.91,Operating_Systems,62.24,60.86,6.09,B,77.77,Low_Risk
STU04073,Aditi Desai,17,Male,Arts_Science,N/A,English Literature,Semester 7,51.32,6.21,88.69,5.28,6.12,2.52,6.38,Core_Subject_1,58.11,Core_Subject_2,57.74,Core_Subject_3,77.04,Language,65.53,Elective,75.88,59.37,5.94,C,67.95,Low_Risk
STU04074,Amit Rao,18,Male,Diploma,N/A,Polytechnic - Computer,Semester 2,78.16,6.71,76.08,6.65,7.84,1.52,8.13,Core_Subject_1,58.79,Core_Subject_2,52.4,Laboratory,74.9,Workshop,68.8,Elective,67.49,69.27,6.93,B,75.46,Low_Risk
STU04075,Amit Mehta,19,Female,Engineering,N/A,Computer Science,Semester 8,66.22,2.12,44.24,5.73,4.44,1.16,6.49,Engineering_Mathematics,62.4,Programming,52.07,Data_Structures,69.35,DBMS,60.51,Operating_Systems,48.25,44.79,4.48,D,51.95,High_Risk
STU04076,Aarav Iyer,18,Other,Engineering,N/A,Electrical,Semester 4,87.16,5.87,74.9,3.55,6.43,0.81,7.62,Engineering_Mathematics,61.81,Programming,54.75,Data_Structures,59.18,DBMS,74.69,Operating_Systems,60.68,62.99,6.3,B,75.71,Low_Risk
